INFO 2024-12-28 13:37:03,420 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-28 13:38:18,984 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\paginate.py first seen with mtime 1734619776.050515
DEBUG 2024-12-28 13:38:18,984 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\httpchecksum.py first seen with mtime 1734619776.0410492
DEBUG 2024-12-28 13:38:18,984 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\useragent.py first seen with mtime 1734619776.0564966
DEBUG 2024-12-28 13:38:18,985 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\xml\etree\ElementPath.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:18,985 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\requests\__init__.py first seen with mtime 1734619777.1828496
DEBUG 2024-12-28 13:38:18,985 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\waiter.py first seen with mtime 1734619776.0585747
DEBUG 2024-12-28 13:38:18,985 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\util\timeout.py first seen with mtime 1734619775.7742133
DEBUG 2024-12-28 13:38:18,986 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\resource_tracker.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:18,986 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\util\wait.py first seen with mtime 1734619775.7851067
DEBUG 2024-12-28 13:38:18,987 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\docs\utils.py first seen with mtime 1734619777.7069893
DEBUG 2024-12-28 13:38:18,987 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\six.py first seen with mtime 1734619777.1813457
DEBUG 2024-12-28 13:38:18,987 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\s3\constants.py first seen with mtime 1734619777.717967
DEBUG 2024-12-28 13:38:18,987 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\docs\waiter.py first seen with mtime 1734619777.1732717
DEBUG 2024-12-28 13:38:18,988 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\__init__.py first seen with mtime 1734619776.0302284
DEBUG 2024-12-28 13:38:18,988 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\requests\packages\urllib3\exceptions.py first seen with mtime 1734619777.1848564
DEBUG 2024-12-28 13:38:18,989 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\utils.py first seen with mtime 1734619777.6883328
DEBUG 2024-12-28 13:38:18,989 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\eventstream.py first seen with mtime 1734619776.0410492
DEBUG 2024-12-28 13:38:18,989 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\dateutil\__init__.py first seen with mtime 1734619775.9382074
DEBUG 2024-12-28 13:38:18,990 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\reduction.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:18,990 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\storages\backends\__init__.py first seen with mtime 1734619883.412439
DEBUG 2024-12-28 13:38:18,990 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\context.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:18,991 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\docs\subresource.py first seen with mtime 1734619777.7059832
DEBUG 2024-12-28 13:38:18,991 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\poolmanager.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:18,991 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\_version.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:18,992 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\fields.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:18,993 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\hooks.py first seen with mtime 1734619776.0410492
DEBUG 2024-12-28 13:38:18,993 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\dateutil\tz\_common.py first seen with mtime 1734619775.9447122
DEBUG 2024-12-28 13:38:18,993 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\__init__.py first seen with mtime 1734619777.1813457
DEBUG 2024-12-28 13:38:18,994 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\dateutil\_version.py first seen with mtime 1734619775.9382074
DEBUG 2024-12-28 13:38:18,995 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\translate.py first seen with mtime 1734619776.055977
DEBUG 2024-12-28 13:38:18,995 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\configloader.py first seen with mtime 1734619776.0302284
DEBUG 2024-12-28 13:38:18,995 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\dateutil\_common.py first seen with mtime 1734619775.9382074
DEBUG 2024-12-28 13:38:18,996 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\storages\utils.py first seen with mtime 1734619883.411439
DEBUG 2024-12-28 13:38:18,996 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\messages\storage\session.py first seen with mtime 1732379725.3829513
DEBUG 2024-12-28 13:38:18,998 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\docs\__init__.py first seen with mtime 1734619777.7009704
DEBUG 2024-12-28 13:38:18,998 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\docs\docstring.py first seen with mtime 1734619777.1677463
DEBUG 2024-12-28 13:38:18,999 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\dateutil\tz\__init__.py first seen with mtime 1734619775.9447122
DEBUG 2024-12-28 13:38:18,999 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\util\url.py first seen with mtime 1734619775.7851067
DEBUG 2024-12-28 13:38:18,999 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\config.py first seen with mtime 1734619776.0302284
DEBUG 2024-12-28 13:38:19,000 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\util\proxy.py first seen with mtime 1734619775.7742133
DEBUG 2024-12-28 13:38:19,000 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\docs\collection.py first seen with mtime 1734619777.7034707
DEBUG 2024-12-28 13:38:19,000 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\compress.py first seen with mtime 1734619776.0302284
DEBUG 2024-12-28 13:38:19,000 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\retries\bucket.py first seen with mtime 1734619777.178333
DEBUG 2024-12-28 13:38:19,001 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\utils.py first seen with mtime 1734619776.0575335
DEBUG 2024-12-28 13:38:19,001 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\response.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:19,002 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\managers.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:19,002 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\configprovider.py first seen with mtime 1734619776.0410492
DEBUG 2024-12-28 13:38:19,003 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\DLLs\_elementtree.pyd first seen with mtime 1717692902.0
DEBUG 2024-12-28 13:38:19,004 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\resources\action.py first seen with mtime 1734619777.7139893
DEBUG 2024-12-28 13:38:19,004 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\_base_connection.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:19,005 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\pool.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:19,005 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\resources\base.py first seen with mtime 1734619777.7139893
DEBUG 2024-12-28 13:38:19,005 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\util\response.py first seen with mtime 1734619775.7742133
DEBUG 2024-12-28 13:38:19,006 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\contrib\__init__.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:19,006 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\httpsession.py first seen with mtime 1734619776.0410492
DEBUG 2024-12-28 13:38:19,006 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\messages\context_processors.py first seen with mtime 1732379725.3787196
DEBUG 2024-12-28 13:38:19,007 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\s3transfer\__init__.py first seen with mtime 1734619777.608735
DEBUG 2024-12-28 13:38:19,007 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\util\retry.py first seen with mtime 1734619775.7742133
DEBUG 2024-12-28 13:38:19,007 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\resources\factory.py first seen with mtime 1734619777.715494
DEBUG 2024-12-28 13:38:19,007 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\retries\standard.py first seen with mtime 1734619777.1803453
DEBUG 2024-12-28 13:38:19,007 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\s3transfer\manager.py first seen with mtime 1734619777.6198113
DEBUG 2024-12-28 13:38:19,007 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\docs\service.py first seen with mtime 1734619777.1712122
DEBUG 2024-12-28 13:38:19,008 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\dateutil\parser\_parser.py first seen with mtime 1734619775.9447122
DEBUG 2024-12-28 13:38:19,008 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\docs\waiter.py first seen with mtime 1734619777.7079892
DEBUG 2024-12-28 13:38:19,008 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\_request_methods.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:19,009 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\tokens.py first seen with mtime 1734619776.0554605
DEBUG 2024-12-28 13:38:19,009 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\template\context_processors.py first seen with mtime 1732379726.4228146
DEBUG 2024-12-28 13:38:19,009 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\s3transfer\subscribers.py first seen with mtime 1734619777.6208234
DEBUG 2024-12-28 13:38:19,009 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\xml\__init__.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:19,010 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\retries\adaptive.py first seen with mtime 1734619777.177279
DEBUG 2024-12-28 13:38:19,010 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\validate.py first seen with mtime 1734619776.0580537
DEBUG 2024-12-28 13:38:19,010 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\resources\collection.py first seen with mtime 1734619777.7139893
DEBUG 2024-12-28 13:38:19,010 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\args.py first seen with mtime 1734619776.0302284
DEBUG 2024-12-28 13:38:19,011 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\s3transfer\download.py first seen with mtime 1734619777.6183064
DEBUG 2024-12-28 13:38:19,011 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\retries\base.py first seen with mtime 1734619777.178333
DEBUG 2024-12-28 13:38:19,011 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\DLLs\pyexpat.pyd first seen with mtime 1717692902.0
DEBUG 2024-12-28 13:38:19,012 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\retries\special.py first seen with mtime 1734619777.179346
DEBUG 2024-12-28 13:38:19,012 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\auth.py first seen with mtime 1734619776.0302284
DEBUG 2024-12-28 13:38:19,013 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\s3transfer\copies.py first seen with mtime 1734619777.6162937
DEBUG 2024-12-28 13:38:19,013 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\requests\exceptions.py first seen with mtime 1734619777.1828496
DEBUG 2024-12-28 13:38:19,013 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\http2\probe.py first seen with mtime 1734619775.7742133
DEBUG 2024-12-28 13:38:19,013 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\response.py first seen with mtime 1734619776.0523436
DEBUG 2024-12-28 13:38:19,014 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\docs\client.py first seen with mtime 1734619777.1677463
DEBUG 2024-12-28 13:38:19,014 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\django\contrib\messages\storage\fallback.py first seen with mtime 1732379725.3829513
DEBUG 2024-12-28 13:38:19,014 autoreload File C:\Users\Oleg\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py first seen with mtime 1717692852.0
DEBUG 2024-12-28 13:38:19,016 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\requests\packages\urllib3\__init__.py first seen with mtime 1734619777.1838565
DEBUG 2024-12-28 13:38:19,017 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\docs\bcdoc\style.py first seen with mtime 1734619777.176278
DEBUG 2024-12-28 13:38:19,019 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\boto3\resources\response.py first seen with mtime 1734619777.7175007
DEBUG 2024-12-28 13:38:19,019 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\urllib3\_collections.py first seen with mtime 1734619775.7635062
DEBUG 2024-12-28 13:38:19,019 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\history.py first seen with mtime 1734619776.0410492
DEBUG 2024-12-28 13:38:19,019 autoreload File D:\FoxMinded\task-12-create-basic-application\.venv\Lib\site-packages\botocore\vendored\requests\packages\__init__.py first seen with mtime 1734619777.1838565
